dataset,comparison,LPIPS
places_365_val,base,0.689075
places_365_val,base,0.326998
places_365_val,base,0.596806
places_365_val,base,0.426615
places_365_val,base,0.396716
places_365_val,base,0.639857
places_365_val,base,0.674676
places_365_val,base,0.440539
places_365_val,base,0.434608
places_365_val,base,0.636538
places_365_val,base,0.486655
places_365_val,base,0.204123
places_365_val,base,0.807390
places_365_val,base,0.273019
places_365_val,base,0.606261
places_365_val,base,0.739795
places_365_val,base,0.262909
places_365_val,base,0.428950
places_365_val,base,0.513435
places_365_val,base,0.685750
places_365_val,base,0.191867
places_365_val,base,0.319527
places_365_val,base,0.689034
places_365_val,base,0.530492
places_365_val,base,0.562782
places_365_val,base,0.831002
places_365_val,base,0.344945
places_365_val,base,0.549841
places_365_val,base,0.363470
places_365_val,base,0.638979
places_365_val,base,0.576085
places_365_val,base,0.651063
places_365_val,base,0.575736
places_365_val,base,0.450607
places_365_val,base,0.505314
places_365_val,base,0.320018
places_365_val,base,0.352303
places_365_val,base,0.360419
places_365_val,base,0.624083
places_365_val,base,0.712736
places_365_val,base,0.299584
places_365_val,base,0.317290
places_365_val,base,0.733869
places_365_val,base,0.382406
places_365_val,base,0.377376
places_365_val,base,0.292983
places_365_val,base,0.724704
places_365_val,base,0.241876
places_365_val,base,0.592751
places_365_val,base,0.449739
places_365_val,base,0.325812
places_365_val,base,0.373902
places_365_val,base,0.759094
places_365_val,base,0.389602
places_365_val,base,0.291299
places_365_val,base,0.661498
places_365_val,base,0.482914
places_365_val,base,0.607130
places_365_val,base,0.793221
places_365_val,base,0.398466
places_365_val,base,0.365669
places_365_val,base,0.533819
places_365_val,repaint,0.506601
places_365_val,repaint,0.624521
places_365_val,repaint,0.261210
places_365_val,repaint,0.522003
places_365_val,repaint,0.647769
places_365_val,repaint,0.286480
places_365_val,repaint,0.610843
places_365_val,repaint,0.725973
places_365_val,repaint,0.381080
places_365_val,repaint,0.368623
places_365_val,repaint,0.378540
places_365_val,repaint,0.905770
places_365_val,repaint,0.555189
places_365_val,repaint,0.962238
places_365_val,repaint,0.698917
places_365_val,repaint,0.538775
places_365_val,repaint,0.453700
places_365_val,repaint,0.759636
places_365_val,repaint,0.873393
places_365_val,repaint,0.687629
places_365_val,repaint,0.480995
places_365_val,repaint,0.464341
places_365_val,repaint,0.733396
places_365_val,repaint,0.755332
places_365_val,repaint,0.641094
places_365_val,repaint,0.514003
places_365_val,repaint,0.553915
places_365_val,repaint,0.385447
places_365_val,repaint,0.643870
places_365_val,repaint,0.687488
places_365_val,repaint,0.549484
places_365_val,repaint,0.664378
places_365_val,repaint,0.518092
places_365_val,repaint,0.583147
places_365_val,repaint,0.553451
places_365_val,repaint,0.709476
places_365_val,repaint,0.514767
places_365_val,repaint,0.716199
places_365_val,repaint,0.785672
places_365_val,repaint,0.813021
places_365_val,repaint,0.698932
places_365_val,repaint,0.498445
places_365_val,repaint,0.271392
places_365_val,repaint,0.588434
places_365_val,repaint,0.458382
places_365_val,repaint,0.294770
places_365_val,repaint,0.225591
places_365_val,repaint,0.660314
places_365_val,repaint,0.704540
places_365_val,repaint,0.301751
places_365_val,repaint,0.597166
places_365_val,repaint,0.453228
places_365_val,repaint,0.250002
places_365_val,repaint,0.709051
places_365_val,repaint,0.528328
places_365_val,repaint,0.677821
places_365_val,repaint,0.498922
places_365_val,repaint,0.607522
places_365_val,repaint,0.777242
places_365_val,repaint,0.686224
places_365_val,repaint,0.312864
places_365_val,repaint,0.594524
places_365_val,repaint,0.709934
places_365_val,repaint,0.356884
places_365_val,repaint,0.312058
places_365_val,repaint,0.558538
places_365_val,repaint,0.531342
places_365_val,repaint,0.735558
places_365_val,repaint,0.295611
places_365_val,repaint,0.660610
places_365_val,repaint,0.451931
places_365_val,repaint,0.693471
places_365_val,repaint,0.582689
places_365_val,repaint,0.225500
places_365_val,repaint,0.729112
places_365_val,repaint,0.624368
places_365_val,repaint,0.491342
places_365_val,repaint,0.627893
places_365_val,repaint,0.386184
places_365_val,repaint,0.711697
places_365_val,repaint,0.734515
places_365_val,repaint,0.677818
places_365_val,repaint,0.467411
places_365_val,repaint,0.711450
places_365_val,repaint,0.707041
places_365_val,repaint,0.363398
places_365_val,repaint,0.744392
places_365_val,repaint,0.569322
places_365_val,repaint,0.298280
places_365_val,repaint,0.635670
places_365_val,repaint,0.462088
places_365_val,repaint,0.316452
places_365_val,repaint,0.734932
places_365_val,repaint,0.840017
places_365_val,repaint,0.646298
places_365_val,repaint,0.669818
places_365_val,repaint,0.815947
places_365_val,repaint,0.864474
places_365_val,repaint,0.577316
places_365_val,repaint,0.274665
places_365_val,repaint,0.521279
places_365_val,repaint,0.531643
places_365_val,repaint,0.646954
places_365_val,repaint,0.718649
places_365_val,repaint,0.455595
places_365_val,repaint,0.751816
places_365_val,repaint,0.848422
places_365_val,repaint,0.613216
places_365_val,repaint,0.969170
places_365_val,repaint,0.659384
places_365_val,repaint,0.512569
places_365_val,repaint,0.645789
places_365_val,repaint,0.784368
places_365_val,repaint,0.533103
places_365_val,repaint,0.792006
places_365_val,repaint,0.492860
places_365_val,repaint,0.299497
places_365_val,repaint,0.722119
places_365_val,repaint,0.487688
places_365_val,repaint,0.735374
places_365_val,repaint,0.542165
places_365_val,repaint,0.448386
places_365_val,repaint,0.492350
places_365_val,repaint,0.682485
places_365_val,repaint,0.197223
places_365_val,repaint,0.683015
places_365_val,repaint,0.520414
places_365_val,repaint,0.542382
places_365_val,repaint,0.653888
places_365_val,repaint,0.393136
places_365_val,repaint,0.192837
places_365_val,repaint,0.574136
places_365_val,repaint,0.577682
places_365_val,repaint,0.665002
places_365_val,repaint,0.760657
places_365_val,repaint,0.678525
places_365_val,repaint,0.298731
places_365_val,repaint,0.408464
places_365_val,repaint,0.314728
places_365_val,repaint,0.296364
places_365_val,repaint,0.679681
places_365_val,repaint,0.340525
places_365_val,repaint,0.488356
places_365_val,repaint,0.785617
places_365_val,repaint,0.602185
places_365_val,repaint,0.291239
places_365_val,repaint,0.712686
places_365_val,repaint,0.634301
places_365_val,repaint,0.182931
places_365_val,repaint,0.520031
places_365_val,repaint,0.721548
places_365_val,repaint,0.714193
places_365_val,repaint,0.691852
places_365_val,repaint,0.628390
places_365_val,repaint,0.663504
places_365_val,repaint,0.607081
places_365_val,repaint,0.195833
places_365_val,repaint,0.368191
places_365_val,repaint,0.529203
places_365_val,repaint,0.355342
places_365_val,repaint,0.519644
places_365_val,repaint,0.438500
places_365_val,repaint,0.747436
places_365_val,repaint,0.614198
places_365_val,repaint,0.368362
places_365_val,repaint,0.731679
places_365_val,repaint,0.529574
places_365_val,repaint,0.301090
places_365_val,repaint,0.515590
places_365_val,repaint,0.457058
places_365_val,repaint,0.554550
places_365_val,repaint,0.722952
places_365_val,repaint,0.344363
places_365_val,repaint,0.637096
places_365_val,repaint,0.540961
places_365_val,repaint,0.833642
places_365_val,repaint,0.483435
places_365_val,repaint,0.703141
places_365_val,repaint,0.460262
places_365_val,repaint,0.379864
places_365_val,repaint,0.302749
places_365_val,repaint,0.320211
places_365_val,repaint,0.354615
places_365_val,repaint,0.231399
places_365_val,repaint,0.726225
places_365_val,repaint,0.396341
places_365_val,repaint,0.591286
places_365_val,repaint,0.530130
places_365_val,repaint,0.784370
places_365_val,repaint,0.295959
places_365_val,repaint,0.681156
places_365_val,repaint,0.455453
places_365_val,repaint,0.734914
places_365_val,repaint,0.440764
places_365_val,repaint,0.712806
places_365_val,repaint,0.447652
places_365_val,repaint,0.593958
places_365_val,repaint,0.557841
places_365_val,repaint,0.322106
places_365_val,repaint,0.224915
places_365_val,repaint,0.632086
places_365_val,repaint,0.443394
places_365_val,repaint,0.427722
places_365_val,repaint,0.678310
places_365_val,repaint,0.614758
places_365_val,repaint,0.249715
places_365_val,repaint,0.514176
places_365_val,repaint,0.720378
places_365_val,repaint,0.711063
places_365_val,repaint,0.292703
places_365_val,repaint,0.507682
places_365_val,repaint,0.364728
places_365_val,repaint,0.532153
places_365_val,repaint,0.808356
places_365_val,repaint,0.660515
places_365_val,repaint,0.699837
places_365_val,repaint,0.333677
places_365_val,repaint,0.363419
places_365_val,repaint,0.506815
places_365_val,repaint,0.518252
places_365_val,repaint,0.668296
places_365_val,repaint,0.582986
places_365_val,repaint,0.321158
places_365_val,repaint,0.520755
places_365_val,repaint,0.730734
places_365_val,repaint,0.590840
places_365_val,repaint,0.388807
places_365_val,repaint,0.743969
places_365_val,repaint,0.545518
places_365_val,repaint,0.957656
places_365_val,repaint,0.855742
places_365_val,repaint,0.628852
places_365_val,repaint,0.527089
places_365_val,repaint,0.512632
places_365_val,repaint,0.293576
places_365_val,repaint,0.597139
places_365_val,repaint,0.174987
places_365_val,repaint,0.550569
places_365_val,repaint,0.372527
places_365_val,repaint,0.693887
places_365_val,repaint,0.949799
places_365_val,repaint,0.680843
places_365_val,repaint,0.478068
places_365_val,repaint,0.272583
places_365_val,repaint,0.806805
places_365_val,repaint,0.681673
places_365_val,repaint,0.279280
places_365_val,repaint,0.528232
places_365_val,repaint,0.544615
places_365_val,repaint,0.540387
places_365_val,repaint,0.561543
places_365_val,repaint,0.386746
places_365_val,repaint,0.308765
places_365_val,repaint,0.578314
places_365_val,repaint,0.710827
places_365_val,repaint,0.275416
places_365_val,repaint,0.653463
places_365_val,repaint,0.460687
places_365_val,repaint,0.523391
places_365_val,repaint,0.653598
places_365_val,repaint,0.707819
places_365_val,repaint,0.515564
places_365_val,repaint,0.776324
places_365_val,repaint,0.524029
places_365_val,repaint,0.341005
places_365_val,repaint,0.268244
places_365_val,repaint,0.695725
places_365_val,repaint,0.639817
places_365_val,repaint,0.232736
places_365_val,repaint,0.463688
places_365_val,repaint,0.525844
places_365_val,repaint,0.838269
places_365_val,repaint,0.355635
places_365_val,repaint,0.601049
places_365_val,repaint,0.723795
places_365_val,repaint,0.527525
places_365_val,repaint,0.733856
places_365_val,repaint,0.812438
places_365_val,repaint,0.314739
places_365_val,repaint,0.669075
places_365_val,repaint,0.571941
places_365_val,repaint,0.662870
places_365_val,repaint,0.762821
places_365_val,repaint,0.410344
places_365_val,repaint,0.554715
places_365_val,repaint,0.830752
places_365_val,repaint,0.474549
places_365_val,repaint,0.386794
places_365_val,repaint,0.735275
places_365_val,repaint,0.502662
places_365_val,repaint,0.445502
places_365_val,repaint,0.263924
places_365_val,repaint,0.739533
places_365_val,repaint,0.535733
places_365_val,repaint,0.623447
places_365_val,repaint,0.778995
places_365_val,repaint,0.752072
places_365_val,repaint,0.322446
places_365_val,repaint,0.641558
places_365_val,repaint,0.469353
places_365_val,repaint,0.283875
places_365_val,repaint,0.683342
places_365_val,repaint,0.781203
places_365_val,repaint,0.503594
places_365_val,repaint,0.562160
places_365_val,repaint,0.506429
places_365_val,repaint,0.524238
places_365_val,repaint,0.395866
places_365_val,repaint,0.769197
places_365_val,repaint,0.593425
places_365_val,repaint,0.614397
places_365_val,repaint,0.458038
places_365_val,repaint,0.398814
places_365_val,repaint,0.575615
places_365_val,repaint,0.364628
places_365_val,repaint,0.327409
places_365_val,repaint,0.583000
places_365_val,repaint,0.278269
places_365_val,repaint,0.443961
places_365_val,repaint,0.580984
places_365_val,repaint,0.723800
places_365_val,repaint,0.694948
places_365_val,repaint,0.440456
places_365_val,repaint,0.230870
places_365_val,repaint,0.508664
places_365_val,repaint,0.603670
places_365_val,repaint,0.494241
places_365_val,repaint,0.621599
places_365_val,repaint,0.696948
places_365_val,repaint,0.728516
places_365_val,repaint,0.358029
places_365_val,repaint,0.323467
places_365_val,repaint,0.831797
places_365_val,repaint,0.641412
places_365_val,repaint,0.519239
places_365_val,repaint,0.799369
places_365_val,repaint,0.670888
places_365_val,repaint,0.697930
places_365_val,repaint,0.645627
places_365_val,repaint,0.271302
places_365_val,repaint,0.461010
places_365_val,repaint,0.709116
places_365_val,repaint,0.676772
places_365_val,repaint,0.333404
places_365_val,repaint,0.764330
places_365_val,repaint,0.458480
places_365_val,repaint,0.424740
places_365_val,repaint,0.734300
places_365_val,repaint,0.517460
places_365_val,repaint,0.161943
places_365_val,repaint,0.145195
places_365_val,repaint,0.686806
places_365_val,repaint,0.349984
places_365_val,repaint,0.604265
places_365_val,repaint,0.361811
places_365_val,repaint,0.651153
places_365_val,repaint,0.254903
places_365_val,repaint,0.655673
places_365_val,repaint,0.432490
places_365_val,repaint,0.801139
places_365_val,repaint,0.224647
places_365_val,repaint,0.509847
places_365_val,repaint,0.798175
places_365_val,repaint,0.316816
places_365_val,repaint,0.466010
places_365_val,repaint,0.219454
places_365_val,repaint,0.526406
places_365_val,repaint,0.633548
places_365_val,repaint,0.443035
places_365_val,repaint,0.717673
places_365_val,repaint,0.421235
places_365_val,repaint,0.670807
places_365_val,repaint,0.606372
places_365_val,repaint,0.453519
places_365_val,repaint,0.206573
places_365_val,repaint,0.699676
places_365_val,repaint,0.301061
places_365_val,repaint,0.668552
places_365_val,repaint,0.464094
places_365_val,repaint,0.660627
places_365_val,repaint,0.174394
places_365_val,repaint,0.793205
places_365_val,repaint,0.648454
places_365_val,repaint,0.257411
places_365_val,repaint,0.642093
places_365_val,repaint,0.737827
places_365_val,repaint,0.455275
places_365_val,repaint,0.518097
places_365_val,repaint,0.614646
places_365_val,repaint,0.601864
places_365_val,repaint,0.228240
places_365_val,repaint,0.510709
places_365_val,repaint,0.713486
places_365_val,repaint,0.371523
places_365_val,repaint,0.476150
places_365_val,repaint,0.487277
places_365_val,repaint,0.414639
places_365_val,repaint,0.641901
places_365_val,repaint,0.243725
places_365_val,repaint,0.557776
places_365_val,repaint,0.687317
places_365_val,repaint,0.578864
places_365_val,repaint,0.566761
places_365_val,repaint,0.751565
places_365_val,repaint,0.524238
places_365_val,repaint,0.745758
places_365_val,repaint,0.694347
places_365_val,repaint,0.462927
places_365_val,repaint,0.814943
